Id,Name,Year,Gender,State,Count
842,Elizabeth,1943,F,AK,8
843,Jane,1943,F,AK,8
844,Judith,1943,F,AK,8
845,Katherine,1943,F,AK,8
846,Susan,1943,F,AK,8
847,Alice,1943,F,AK,7
848,Anna,1943,F,AK,7
849,Kathleen,1943,F,AK,7
850,Kathryn,1943,F,AK,7
851,Lois,1943,F,AK,7
852,Marilyn,1943,F,AK,7
853,Roberta,1943,F,AK,7
854,Ann,1943,F,AK,6
855,Betty,1943,F,AK,6
856,Clara,1943,F,AK,6
857,Lucy,1943,F,AK,6
858,Ruth,1943,F,AK,6
859,Sally,1943,F,AK,6
860,Shirley,1943,F,AK,6
861,Caroline,1943,F,AK,5
862,Diane,1943,F,AK,5
863,Edith,1943,F,AK,5
864,Jean,1943,F,AK,5
865,Kathy,1943,F,AK,5
866,Loretta,1943,F,AK,5
867,Maria,1943,F,AK,5
868,Myra,1943,F,AK,5
869,Pauline,1943,F,AK,5
870,Mary,1944,F,AK,42
871,Linda,1944,F,AK,16
872,Barbara,1944,F,AK,15
873,Sharon,1944,F,AK,14
874,Martha,1944,F,AK,13
875,Susan,1944,F,AK,13
876,Patricia,1944,F,AK,12
877,Betty,1944,F,AK,11
878,Elizabeth,1944,F,AK,11
879,Kathleen,1944,F,AK,11
880,Marie,1944,F,AK,11
881,Janet,1944,F,AK,10
882,Judith,1944,F,AK,10
883,Ruth,1944,F,AK,10
884,Nancy,1944,F,AK,9
885,Pauline,1944,F,AK,9
886,Clara,1944,F,AK,8
887,Jean,1944,F,AK,8
888,Judy,1944,F,AK,8
889,Margaret,1944,F,AK,8
890,Virginia,1944,F,AK,8
891,Annie,1944,F,AK,7
892,Carol,1944,F,AK,7
893,Edna,1944,F,AK,7
894,Helen,1944,F,AK,7
895,Joyce,1944,F,AK,7
896,Karen,1944,F,AK,7
897,Katherine,1944,F,AK,7
898,Lorraine,1944,F,AK,7
899,Alice,1944,F,AK,6
900,Ann,1944,F,AK,6
901,Bonnie,1944,F,AK,6
902,Carolyn,1944,F,AK,6
903,Christine,1944,F,AK,6
904,Diane,1944,F,AK,6
905,Donna,1944,F,AK,6
906,Grace,1944,F,AK,6
907,Marilyn,1944,F,AK,6
908,Rose,1944,F,AK,6
909,Sarah,1944,F,AK,6
910,Shirley,1944,F,AK,6
911,Anna,1944,F,AK,5
912,Beverly,1944,F,AK,5
913,Darlene,1944,F,AK,5
914,Dorothy,1944,F,AK,5
915,Irene,1944,F,AK,5
916,Joan,1944,F,AK,5
917,Lucy,1944,F,AK,5
918,Mattie,1944,F,AK,5
919,Sophie,1944,F,AK,5
920,Mary,1945,F,AK,47
921,Patricia,1945,F,AK,21
922,Alice,1945,F,AK,19
923,Barbara,1945,F,AK,15
924,Susan,1945,F,AK,15
925,Carol,1945,F,AK,12
926,Linda,1945,F,AK,12
927,Shirley,1945,F,AK,12
928,Elizabeth,1945,F,AK,11
929,Janet,1945,F,AK,11
930,Marie,1945,F,AK,11
931,Helen,1945,F,AK,10
932,Margaret,1945,F,AK,10
933,Nancy,1945,F,AK,10
934,Phyllis,1945,F,AK,10
935,Dorothy,1945,F,AK,9
936,Marilyn,1945,F,AK,9
937,Sandra,1945,F,AK,9
938,Annie,1945,F,AK,8
939,Ellen,1945,F,AK,8
940,Grace,1945,F,AK,8
941,Judy,1945,F,AK,8
942,Lucy,1945,F,AK,8
943,Ruth,1945,F,AK,8
944,Agnes,1945,F,AK,7
945,Diane,1945,F,AK,7
946,Donna,1945,F,AK,7
947,Katherine,1945,F,AK,7
948,Anna,1945,F,AK,6
949,Darlene,1945,F,AK,6
950,Evelyn,1945,F,AK,6
951,June,1945,F,AK,6
952,Kathryn,1945,F,AK,6
953,Lorraine,1945,F,AK,6
954,Martha,1945,F,AK,6
955,Virginia,1945,F,AK,6
956,Bonnie,1945,F,AK,5
957,Carrie,1945,F,AK,5
958,Elena,1945,F,AK,5
959,Francine,1945,F,AK,5
960,Ida,1945,F,AK,5
961,Janice,1945,F,AK,5
962,Judith,1945,F,AK,5
963,Karen,1945,F,AK,5
964,Kathleen,1945,F,AK,5
965,Louise,1945,F,AK,5
966,Pamela,1945,F,AK,5
967,Pauline,1945,F,AK,5
968,Rose,1945,F,AK,5
969,Sharon,1945,F,AK,5
970,Mary,1946,F,AK,47
971,Patricia,1946,F,AK,24
972,Margaret,1946,F,AK,22
973,Susan,1946,F,AK,22
974,Linda,1946,F,AK,21
975,Barbara,1946,F,AK,18
976,Karen,1946,F,AK,17
977,Carol,1946,F,AK,15
978,Betty,1946,F,AK,14
979,Helen,1946,F,AK,14
980,Sharon,1946,F,AK,14
981,Jean,1946,F,AK,13
982,Kathleen,1946,F,AK,11
983,Martha,1946,F,AK,11
984,Nancy,1946,F,AK,11
985,Alice,1946,F,AK,10
986,Judy,1946,F,AK,10
987,Marie,1946,F,AK,10
988,Sandra,1946,F,AK,10
989,Ann,1946,F,AK,9
990,Bonnie,1946,F,AK,9
991,Cheryl,1946,F,AK,9
992,Donna,1946,F,AK,9
993,Evelyn,1946,F,AK,9
994,Gloria,1946,F,AK,9
995,Virginia,1946,F,AK,9
996,Elizabeth,1946,F,AK,8
997,Frances,1946,F,AK,8
998,Judith,1946,F,AK,8
999,Shirley,1946,F,AK,8
1000,Bernice,1946,F,AK,7
1001,Dorothy,1946,F,AK,7
1002,Janet,1946,F,AK,7
1003,Janice,1946,F,AK,7
1004,Anna,1946,F,AK,6
1005,Esther,1946,F,AK,6
1006,Irene,1946,F,AK,6
1007,Joan,1946,F,AK,6
1008,Lillian,1946,F,AK,6
1009,Rita,1946,F,AK,6
1010,Roberta,1946,F,AK,6
1011,Rose,1946,F,AK,6
1012,Ruth,1946,F,AK,6
1013,Annie,1946,F,AK,5
1014,Carolyn,1946,F,AK,5
1015,Carrie,1946,F,AK,5
1016,Catherine,1946,F,AK,5
1017,Charlotte,1946,F,AK,5
1018,Darlene,1946,F,AK,5
1019,Edna,1946,F,AK,5
1020,Elaine,1946,F,AK,5
1021,Florence,1946,F,AK,5
1022,Ida,1946,F,AK,5
1023,Jessie,1946,F,AK,5
1024,Lena,1946,F,AK,5
1025,Lois,1946,F,AK,5
1026,Lucy,1946,F,AK,5
1027,Marilyn,1946,F,AK,5
1028,Nellie,1946,F,AK,5
1029,Pamela,1946,F,AK,5
1030,Mary,1947,F,AK,63
1031,Linda,1947,F,AK,55
1032,Helen,1947,F,AK,27
1033,Susan,1947,F,AK,25
1034,Patricia,1947,F,AK,22
1035,Kathleen,1947,F,AK,20
1036,Carol,1947,F,AK,19
1037,Shirley,1947,F,AK,18
1038,Barbara,1947,F,AK,17
1039,Virginia,1947,F,AK,17
1040,Margaret,1947,F,AK,15
1041,Donna,1947,F,AK,14
1042,Nancy,1947,F,AK,14
1043,Sandra,1947,F,AK,14
1044,Karen,1947,F,AK,13
1045,Pamela,1947,F,AK,13
1046,Judy,1947,F,AK,12
1047,Marie,1947,F,AK,12
1048,Marilyn,1947,F,AK,12
1049,Sharon,1947,F,AK,12
1050,Ann,1947,F,AK,11
1051,Evelyn,1947,F,AK,11
1052,Judith,1947,F,AK,11
1053,Carolyn,1947,F,AK,10
1054,Diane,1947,F,AK,10
1055,Katherine,1947,F,AK,10
1056,Bonnie,1947,F,AK,9
1057,Jean,1947,F,AK,9
1058,Joanne,1947,F,AK,9
1059,Christine,1947,F,AK,8
1060,Dorothy,1947,F,AK,8
1061,Elizabeth,1947,F,AK,8
1062,Sarah,1947,F,AK,8
1063,Theresa,1947,F,AK,8
1064,Annie,1947,F,AK,7
1065,Edith,1947,F,AK,7
1066,Gail,1947,F,AK,7
1067,Irene,1947,F,AK,7
1068,Janet,1947,F,AK,7
1069,Janice,1947,F,AK,7
1070,Kathy,1947,F,AK,7
1071,Lorraine,1947,F,AK,7
1072,Louise,1947,F,AK,7
1073,Marian,1947,F,AK,7
1074,Peggy,1947,F,AK,7
1075,Suzanne,1947,F,AK,7
1076,Alice,1947,F,AK,6
1077,Anne,1947,F,AK,6
1078,Arlene,1947,F,AK,6
1079,Clara,1947,F,AK,6
1080,Cynthia,1947,F,AK,6
1081,Doris,1947,F,AK,6
1082,Florence,1947,F,AK,6
1083,Frances,1947,F,AK,6
1084,Lucy,1947,F,AK,6
1085,Martha,1947,F,AK,6
1086,Anna,1947,F,AK,5
1087,Betty,1947,F,AK,5
1088,Beverly,1947,F,AK,5
1089,Carla,1947,F,AK,5
1090,Deborah,1947,F,AK,5
1091,Diana,1947,F,AK,5
1092,Gloria,1947,F,AK,5
1093,Jeanne,1947,F,AK,5
1094,Jo,1947,F,AK,5
1095,Josephine,1947,F,AK,5
1096,Julia,1947,F,AK,5
1097,June,1947,F,AK,5
1098,Laura,1947,F,AK,5
1099,Lynda,1947,F,AK,5
1100,Margie,1947,F,AK,5
1101,Pauline,1947,F,AK,5
1102,Ruth,1947,F,AK,5
1103,Sally,1947,F,AK,5
1104,Teresa,1947,F,AK,5
1105,Vivian,1947,F,AK,5
1106,Mary,1948,F,AK,71
1107,Linda,1948,F,AK,65
1108,Patricia,1948,F,AK,39
1109,Susan,1948,F,AK,35
1110,Barbara,1948,F,AK,33
1111,Carol,1948,F,AK,26
1112,Kathleen,1948,F,AK,23
1113,Sandra,1948,F,AK,22
1114,Margaret,1948,F,AK,21
1115,Karen,1948,F,AK,19
1116,Elizabeth,1948,F,AK,18
1117,Sharon,1948,F,AK,18
1118,Judith,1948,F,AK,17
1119,Betty,1948,F,AK,16
1120,Martha,1948,F,AK,16
1121,Nancy,1948,F,AK,16
1122,Cynthia,1948,F,AK,15
1123,Dorothy,1948,F,AK,15
1124,Pamela,1948,F,AK,15
1125,Annie,1948,F,AK,14
1126,Donna,1948,F,AK,13
1127,Helen,1948,F,AK,13
1128,Janet,1948,F,AK,13
1129,Janice,1948,F,AK,13
1130,Anna,1948,F,AK,11
1131,Carolyn,1948,F,AK,11
1132,Cheryl,1948,F,AK,11
1133,Irene,1948,F,AK,11
1134,Jean,1948,F,AK,11
1135,Alice,1948,F,AK,10
1136,Ann,1948,F,AK,9
1137,Beverly,1948,F,AK,9
1138,Christine,1948,F,AK,9
1139,Diane,1948,F,AK,9
1140,Marilyn,1948,F,AK,9
1141,Shirley,1948,F,AK,9
1142,Arlene,1948,F,AK,8
1143,Katherine,1948,F,AK,8
1144,Marie,1948,F,AK,8
1145,Rita,1948,F,AK,8
1146,Sophie,1948,F,AK,8
1147,Virginia,1948,F,AK,8
1148,Bonnie,1948,F,AK,7
1149,Christina,1948,F,AK,7
1150,Ellen,1948,F,AK,7
1151,Judy,1948,F,AK,7
1152,Julie,1948,F,AK,7
1153,Laura,1948,F,AK,7
1154,Lillian,1948,F,AK,7
1155,Lucy,1948,F,AK,7
1156,Colleen,1948,F,AK,6
1157,Doris,1948,F,AK,6
1158,Ethel,1948,F,AK,6
1159,Evelyn,1948,F,AK,6
1160,Geraldine,1948,F,AK,6
1161,Lorraine,1948,F,AK,6
1162,Lydia,1948,F,AK,6
1163,Paula,1948,F,AK,6
1164,Roberta,1948,F,AK,6
1165,Rose,1948,F,AK,6
1166,Sarah,1948,F,AK,6
1167,Bernice,1948,F,AK,5
1168,Catherine,1948,F,AK,5
1169,Delores,1948,F,AK,5
1170,Edith,1948,F,AK,5
1171,Ella,1948,F,AK,5
1172,Gail,1948,F,AK,5
1173,Gloria,1948,F,AK,5
1174,Joan,1948,F,AK,5
1175,Julia,1948,F,AK,5
1176,June,1948,F,AK,5
1177,Kathryn,1948,F,AK,5
1178,Lois,1948,F,AK,5
1179,Maria,1948,F,AK,5
1180,Phyllis,1948,F,AK,5
1181,Ruth,1948,F,AK,5
1182,Vera,1948,F,AK,5
1183,Mary,1949,F,AK,79
1184,Linda,1949,F,AK,64
1185,Susan,1949,F,AK,35
1186,Kathleen,1949,F,AK,31
1187,Barbara,1949,F,AK,30
1188,Nancy,1949,F,AK,28
1189,Patricia,1949,F,AK,26
1190,Karen,1949,F,AK,24
1191,Elizabeth,1949,F,AK,23
1192,Margaret,1949,F,AK,23
1193,Sharon,1949,F,AK,23
1194,Donna,1949,F,AK,21
1195,Judith,1949,F,AK,21
1196,Sandra,1949,F,AK,21
1197,Alice,1949,F,AK,19
1198,Virginia,1949,F,AK,18
1199,Helen,1949,F,AK,15
1200,Marie,1949,F,AK,15
1201,Annie,1949,F,AK,13
1202,Christine,1949,F,AK,13
1203,Carol,1949,F,AK,12
1204,Janice,1949,F,AK,12
1205,Joyce,1949,F,AK,12
1206,Judy,1949,F,AK,12
1207,Ruth,1949,F,AK,12
1208,Agnes,1949,F,AK,11
1209,Diana,1949,F,AK,11
1210,Janet,1949,F,AK,11
1211,Deborah,1949,F,AK,10
1212,Diane,1949,F,AK,10
1213,Katherine,1949,F,AK,10
1214,Sally,1949,F,AK,10
1215,Betty,1949,F,AK,9
1216,Catherine,1949,F,AK,9
1217,Cheryl,1949,F,AK,9
1218,Dorothy,1949,F,AK,9
1219,Jean,1949,F,AK,9
1220,Kathy,1949,F,AK,9
1221,Lucy,1949,F,AK,9
1222,Martha,1949,F,AK,9
1223,Pamela,1949,F,AK,9
1224,Anna,1949,F,AK,8
1225,Cynthia,1949,F,AK,8
1226,Lynda,1949,F,AK,8
1227,Rose,1949,F,AK,8
1228,Sarah,1949,F,AK,8
1229,Theresa,1949,F,AK,8
1230,Vera,1949,F,AK,8
1231,Carolyn,1949,F,AK,7
1232,Kathryn,1949,F,AK,7
1233,Laura,1949,F,AK,7
1234,Rita,1949,F,AK,7
1235,Shirley,1949,F,AK,7
1236,Sophie,1949,F,AK,7
1237,Vicki,1949,F,AK,7
1238,Beverly,1949,F,AK,6
1239,Brenda,1949,F,AK,6
1240,Charlene,1949,F,AK,6
1241,Elaine,1949,F,AK,6
1242,Frances,1949,F,AK,6
1243,Jacqueline,1949,F,AK,6
1244,Jeanne,1949,F,AK,6
1245,Jo,1949,F,AK,6
1246,Lois,1949,F,AK,6
1247,Phyllis,1949,F,AK,6
1248,Robin,1949,F,AK,6
1249,Ann,1949,F,AK,5
1250,Anne,1949,F,AK,5
1251,Bonnie,1949,F,AK,5
1252,Caroline,1949,F,AK,5
1253,Charlotte,1949,F,AK,5
1254,Eleanor,1949,F,AK,5
1255,Elsie,1949,F,AK,5
1256,Esther,1949,F,AK,5
1257,Eva,1949,F,AK,5
1258,Florence,1949,F,AK,5
1259,Irene,1949,F,AK,5
1260,Julie,1949,F,AK,5
1261,Loretta,1949,F,AK,5
1262,Louise,1949,F,AK,5
1263,Lucille,1949,F,AK,5
1264,Lynne,1949,F,AK,5
1265,Marilyn,1949,F,AK,5
1266,Norma,1949,F,AK,5
1267,Rebecca,1949,F,AK,5
1268,Teresa,1949,F,AK,5
1269,Terry,1949,F,AK,5
1270,Toni,1949,F,AK,5
1271,Mary,1950,F,AK,71
1272,Linda,1950,F,AK,68
1273,Barbara,1950,F,AK,46
1274,Patricia,1950,F,AK,38
1275,Susan,1950,F,AK,33
1276,Margaret,1950,F,AK,31
1277,Kathleen,1950,F,AK,27
1278,Donna,1950,F,AK,25
1279,Karen,1950,F,AK,25
1280,Sharon,1950,F,AK,25
1281,Carol,1950,F,AK,22
1282,Elizabeth,1950,F,AK,21
1283,Nancy,1950,F,AK,20
1284,Cynthia,1950,F,AK,18
1285,Janet,1950,F,AK,18
1286,Cheryl,1950,F,AK,17
1287,Sandra,1950,F,AK,17
1288,Pamela,1950,F,AK,16
1289,Dorothy,1950,F,AK,14
1290,Frances,1950,F,AK,14
1291,Judy,1950,F,AK,14
1292,Ruth,1950,F,AK,14
1293,Judith,1950,F,AK,13
1294,Marie,1950,F,AK,13
1295,Shirley,1950,F,AK,13
1296,Theresa,1950,F,AK,13
1297,Betty,1950,F,AK,12
1298,Catherine,1950,F,AK,12
1299,Diane,1950,F,AK,12
1300,Gloria,1950,F,AK,12
1301,Marilyn,1950,F,AK,12
1302,Virginia,1950,F,AK,12
1303,Deborah,1950,F,AK,11
1304,Janice,1950,F,AK,11
1305,Kathryn,1950,F,AK,11
1306,Martha,1950,F,AK,11
1307,Alice,1950,F,AK,10
1308,Bonnie,1950,F,AK,10
1309,Carolyn,1950,F,AK,10
1310,Christine,1950,F,AK,10
1311,Jo,1950,F,AK,10
1312,Katherine,1950,F,AK,10
1313,Ellen,1950,F,AK,9
1314,Paula,1950,F,AK,9
1315,Rebecca,1950,F,AK,9
1316,Rita,1950,F,AK,9
1317,Vicki,1950,F,AK,9
1318,Anna,1950,F,AK,8
1319,Arlene,1950,F,AK,8
1320,Brenda,1950,F,AK,8
1321,Charlotte,1950,F,AK,8
1322,Evelyn,1950,F,AK,8
1323,Jane,1950,F,AK,8
1324,Jeanne,1950,F,AK,8
1325,Julia,1950,F,AK,8
1326,Laura,1950,F,AK,8
1327,Lucy,1950,F,AK,8
1328,Pauline,1950,F,AK,8
1329,Peggy,1950,F,AK,8
1330,Sally,1950,F,AK,8
1331,Ann,1950,F,AK,7
1332,Bernice,1950,F,AK,7
1333,Grace,1950,F,AK,7
1334,Jean,1950,F,AK,7
1335,Joan,1950,F,AK,7
1336,Maureen,1950,F,AK,7
1337,Rose,1950,F,AK,7
1338,Sherry,1950,F,AK,7
1339,Teresa,1950,F,AK,7
1340,Edith,1950,F,AK,6
1341,Eileen,1950,F,AK,6
1342,Jacqueline,1950,F,AK,6
1343,Josephine,1950,F,AK,6
1344,Joyce,1950,F,AK,6
1345,Lynn,1950,F,AK,6
1346,Sarah,1950,F,AK,6
1347,Sophie,1950,F,AK,6
1348,Colleen,1950,F,AK,5
1349,Constance,1950,F,AK,5
1350,Darlene,1950,F,AK,5
1351,Elsie,1950,F,AK,5
1352,Emily,1950,F,AK,5
1353,Gail,1950,F,AK,5
1354,Geraldine,1950,F,AK,5
1355,Helen,1950,F,AK,5
1356,Jennifer,1950,F,AK,5
1357,June,1950,F,AK,5
1358,Kathy,1950,F,AK,5
1359,Laurie,1950,F,AK,5
1360,Lillian,1950,F,AK,5
1361,Lois,1950,F,AK,5
1362,Marcia,1950,F,AK,5
1363,Rachel,1950,F,AK,5
1364,Regina,1950,F,AK,5
1365,Roberta,1950,F,AK,5
1366,Rosemary,1950,F,AK,5
1367,Sheila,1950,F,AK,5
1368,Linda,1951,F,AK,79
1369,Mary,1951,F,AK,77
1370,Susan,1951,F,AK,45
1371,Patricia,1951,F,AK,44
1372,Barbara,1951,F,AK,35
1373,Kathleen,1951,F,AK,29
1374,Sandra,1951,F,AK,29
1375,Margaret,1951,F,AK,28
1376,Carol,1951,F,AK,27
1377,Elizabeth,1951,F,AK,26
1378,Nancy,1951,F,AK,26
1379,Debra,1951,F,AK,24
1380,Deborah,1951,F,AK,22
1381,Martha,1951,F,AK,22
1382,Pamela,1951,F,AK,22
1383,Catherine,1951,F,AK,21
1384,Ruth,1951,F,AK,21
1385,Cynthia,1951,F,AK,20
1386,Janice,1951,F,AK,19
1387,Sharon,1951,F,AK,19
1388,Janet,1951,F,AK,18
1389,Cheryl,1951,F,AK,17
1390,Karen,1951,F,AK,17
1391,Diane,1951,F,AK,16
1392,Alice,1951,F,AK,15
1393,Betty,1951,F,AK,15
1394,Christine,1951,F,AK,15
1395,Judy,1951,F,AK,15
1396,Katherine,1951,F,AK,15
1397,Shirley,1951,F,AK,15
1398,Donna,1951,F,AK,13
1399,Helen,1951,F,AK,13
1400,Marilyn,1951,F,AK,13
1401,Jane,1951,F,AK,12
1402,Virginia,1951,F,AK,12
1403,Doris,1951,F,AK,11
1404,Gail,1951,F,AK,11
1405,Judith,1951,F,AK,11
1406,Kathy,1951,F,AK,11
1407,Marie,1951,F,AK,11
1408,Rebecca,1951,F,AK,11
1409,Carolyn,1951,F,AK,10
1410,Esther,1951,F,AK,10
1411,Frances,1951,F,AK,10
1412,Jean,1951,F,AK,10
1413,Joyce,1951,F,AK,10
1414,Julia,1951,F,AK,10
1415,Ann,1951,F,AK,9
1416,Beverly,1951,F,AK,9
1417,Dorothy,1951,F,AK,9
1418,Laura,1951,F,AK,9
1419,Lynn,1951,F,AK,9
1420,Roberta,1951,F,AK,9
1421,Teresa,1951,F,AK,9
1422,Theresa,1951,F,AK,9
1423,Darlene,1951,F,AK,8
1424,Evelyn,1951,F,AK,8
1425,Joan,1951,F,AK,8
1426,Karla,1951,F,AK,8
1427,Pauline,1951,F,AK,8
1428,Vicki,1951,F,AK,8
1429,Anna,1951,F,AK,7
1430,Brenda,1951,F,AK,7
1431,Denise,1951,F,AK,7
1432,Diana,1951,F,AK,7
1433,Kathryn,1951,F,AK,7
1434,Peggy,1951,F,AK,7
1435,Rita,1951,F,AK,7
1436,Sally,1951,F,AK,7
1437,Valerie,1951,F,AK,7
1438,Agnes,1951,F,AK,6
1439,Arlene,1951,F,AK,6
1440,Carrie,1951,F,AK,6
1441,Ellen,1951,F,AK,6
1442,Gloria,1951,F,AK,6
1443,Joanne,1951,F,AK,6
1444,Marlene,1951,F,AK,6
1445,Rose,1951,F,AK,6
1446,Sheila,1951,F,AK,6
1447,Sophie,1951,F,AK,6
1448,Victoria,1951,F,AK,6
1449,Andrea,1951,F,AK,5
1450,Becky,1951,F,AK,5
1451,Belinda,1951,F,AK,5
1452,Claudia,1951,F,AK,5
1453,Colleen,1951,F,AK,5
1454,Constance,1951,F,AK,5
1455,Elaine,1951,F,AK,5
1456,Grace,1951,F,AK,5
1457,Julie,1951,F,AK,5
1458,Loretta,1951,F,AK,5
1459,Lorraine,1951,F,AK,5
1460,Louise,1951,F,AK,5
1461,Lucy,1951,F,AK,5
1462,Lydia,1951,F,AK,5
1463,Marjorie,1951,F,AK,5
1464,Maryann,1951,F,AK,5
1465,Sarah,1951,F,AK,5
1466,Terry,1951,F,AK,5
1467,Linda,1952,F,AK,90
1468,Mary,1952,F,AK,75
1469,Patricia,1952,F,AK,58
1470,Debra,1952,F,AK,56
1471,Kathleen,1952,F,AK,51
1472,Susan,1952,F,AK,51
1473,Deborah,1952,F,AK,47
1474,Barbara,1952,F,AK,43
1475,Carol,1952,F,AK,36
1476,Cynthia,1952,F,AK,36
1477,Karen,1952,F,AK,36
1478,Sandra,1952,F,AK,34
1479,Sharon,1952,F,AK,34
1480,Margaret,1952,F,AK,28
1481,Pamela,1952,F,AK,28
1482,Donna,1952,F,AK,27
1483,Nancy,1952,F,AK,25
1484,Christine,1952,F,AK,24
1485,Martha,1952,F,AK,23
1486,Elizabeth,1952,F,AK,22
1487,Katherine,1952,F,AK,22
1488,Kathy,1952,F,AK,22
1489,Judy,1952,F,AK,21
1490,Helen,1952,F,AK,19
1491,Rebecca,1952,F,AK,19
1492,Alice,1952,F,AK,18
1493,Bonnie,1952,F,AK,18
1494,Dorothy,1952,F,AK,18
1495,Laura,1952,F,AK,18
1496,Cheryl,1952,F,AK,17
1497,Shirley,1952,F,AK,17
1498,Denise,1952,F,AK,16
1499,Ann,1952,F,AK,15
1500,Diane,1952,F,AK,15
1501,Frances,1952,F,AK,15
1502,Janet,1952,F,AK,15
1503,Janice,1952,F,AK,15
1504,Judith,1952,F,AK,15
1505,Teresa,1952,F,AK,15
1506,Theresa,1952,F,AK,15
1507,Brenda,1952,F,AK,14
1508,Anna,1952,F,AK,13
1509,Diana,1952,F,AK,13
1510,Paula,1952,F,AK,13
1511,Virginia,1952,F,AK,13
1512,Jacqueline,1952,F,AK,12
1513,Joyce,1952,F,AK,12
1514,Kathryn,1952,F,AK,12
1515,Ruth,1952,F,AK,12
1516,Carolyn,1952,F,AK,11
1517,Agnes,1952,F,AK,10
1518,Jo,1952,F,AK,10
1519,Lynn,1952,F,AK,10
1520,Marilyn,1952,F,AK,10
1521,Sally,1952,F,AK,10
1522,Beverly,1952,F,AK,9
1523,Charlene,1952,F,AK,9
1524,Christina,1952,F,AK,9
1525,Connie,1952,F,AK,9
1526,Ellen,1952,F,AK,9
1527,Gloria,1952,F,AK,9
1528,Nora,1952,F,AK,9
1529,Roberta,1952,F,AK,9
1530,Stephanie,1952,F,AK,9
1531,Vicki,1952,F,AK,9
1532,Annie,1952,F,AK,8
1533,Betty,1952,F,AK,8
1534,Charlotte,1952,F,AK,8
1535,Evelyn,1952,F,AK,8
1536,Jean,1952,F,AK,8
1537,Jeanne,1952,F,AK,8
1538,Joanne,1952,F,AK,8
1539,Marie,1952,F,AK,8
1540,Peggy,1952,F,AK,8
1541,April,1952,F,AK,7
1542,Catherine,1952,F,AK,7
1543,Cathy,1952,F,AK,7
1544,Darlene,1952,F,AK,7
1545,Eileen,1952,F,AK,7
1546,Esther,1952,F,AK,7
1547,Jennifer,1952,F,AK,7
1548,Joan,1952,F,AK,7
1549,Leslie,1952,F,AK,7
1550,Lois,1952,F,AK,7
1551,Lynda,1952,F,AK,7
1552,Marsha,1952,F,AK,7
1553,Patti,1952,F,AK,7
1554,Rose,1952,F,AK,7
1555,Sheila,1952,F,AK,7
1556,Suzanne,1952,F,AK,7
1557,Terry,1952,F,AK,7
1558,Valerie,1952,F,AK,7
1559,Yvonne,1952,F,AK,7
1560,Eleanor,1952,F,AK,6
1561,Florence,1952,F,AK,6
1562,Jane,1952,F,AK,6
1563,Julie,1952,F,AK,6
1564,Marcia,1952,F,AK,6
1565,Penny,1952,F,AK,6
1566,Rita,1952,F,AK,6
1567,Sherry,1952,F,AK,6
1568,Sylvia,1952,F,AK,6
1569,Vickie,1952,F,AK,6
1570,Angela,1952,F,AK,5
1571,Anne,1952,F,AK,5
1572,Arlene,1952,F,AK,5
1573,Colleen,1952,F,AK,5
1574,Dianne,1952,F,AK,5
1575,Elsie,1952,F,AK,5
1576,Gail,1952,F,AK,5
1577,Grace,1952,F,AK,5
1578,Ingrid,1952,F,AK,5
1579,Irene,1952,F,AK,5
1580,Janis,1952,F,AK,5
1581,Juanita,1952,F,AK,5
1582,Julia,1952,F,AK,5
1583,Kristine,1952,F,AK,5
1584,Laurie,1952,F,AK,5
1585,Lena,1952,F,AK,5
1586,Lynne,1952,F,AK,5
1587,Marianne,1952,F,AK,5
1588,Michele,1952,F,AK,5
1589,Michelle,1952,F,AK,5
1590,Pauline,1952,F,AK,5
1591,Rhonda,1952,F,AK,5
1592,Robin,1952,F,AK,5
1593,Sheryl,1952,F,AK,5
1594,Terri,1952,F,AK,5
1595,Victoria,1952,F,AK,5
1596,Linda,1953,F,AK,108
1597,Susan,1953,F,AK,83
1598,Debra,1953,F,AK,82
1599,Mary,1953,F,AK,80
1600,Patricia,1953,F,AK,70
1601,Deborah,1953,F,AK,66
1602,Barbara,1953,F,AK,58
1603,Karen,1953,F,AK,48
1604,Kathleen,1953,F,AK,48
1605,Nancy,1953,F,AK,43
1606,Sandra,1953,F,AK,42
1607,Cynthia,1953,F,AK,40
1608,Elizabeth,1953,F,AK,38
1609,Donna,1953,F,AK,35
